Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
35_gluconic acid,Standards,Muck_2224_IMS_5ul_R3_09_40V,195.051,-1,99.00623,-1,99ref,1.69,16.04,15.87,132.86,572,8229,81,0,7.2,0.12,-0.1672259,1.7
35_gluconic acid,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,195.051,-1,99.00623,-1,99ref,1.65,16.04,15.87,132.86,0,393,0,0,#N/A,0.04,-0.1672259,1.7
35_gluconic acid,Standards,Muck_5042_IMS_5ul_R1_10_40V,195.051,-1,99.00623,-1,99ref,1.69,16.04,15.87,132.86,0,473,0,0,#N/A,0.12,-0.1672259,1.7
35_gluconic acid,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,195.051,-1,99.00623,-1,99ref,1.74,16.04,15.87,132.86,401,6957,83,0,29.6,0.07,-0.1672259,1.7
35_gluconic acid,Standards,Muck_5042_IMS_5ul_R2_11_40V,195.051,-1,99.00623,-1,99ref,1.66,16.04,15.87,132.86,0,2241,0,0,#N/A,0.2,-0.1672259,1.7
35_gluconic acid,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,195.051,-1,99.00623,-1,99ref,1.74,16.04,15.87,132.86,1984,7869,281,0,4,0.12,-0.1672259,1.7
35_gluconic acid,Standards,Muck_5042_IMS_5ul_R3_12_40V,195.051,-1,99.00623,-1,99ref,1.78,16.04,15.87,132.86,394,1319,92,0,14.3,0.07,-0.1672259,1.7
36_2-ketogluconic acid,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,193.0354,-1,193.0354,-1,precursor,1.7,15.88,15.72,131.66,4912,4912,395,0,3.1,0.23,-0.01930638,1.6
36_2-ketogluconic acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,193.0354,-1,193.0354,-1,precursor,1.66,15.88,15.72,131.66,5941,5941,367,0,-5.8,0.24,-0.01930638,1.6
36_2-ketogluconic acid,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,193.0354,-1,193.0354,-1,precursor,1.7,15.88,15.72,131.66,7193,7193,771,2325,-1.1,0.15,-0.01930638,1.6
36_2-ketogluconic acid,Standards,CJ019_WT_IMS_5ul_R2_02_40V,193.0354,-1,193.0354,-1,precursor,1.69,15.88,15.72,131.66,13859,13859,940,0,6.7,0.23,-0.01930638,1.6
36_2-ketogluconic acid,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,193.0354,-1,193.0354,-1,precursor,1.74,15.88,15.72,131.66,2812,2812,293,0,0.6,0.18,-0.01930638,1.6
36_2-ketogluconic acid,Standards,CJ019_WT_IMS_5ul_R3_03_40V,193.0354,-1,193.0354,-1,precursor,1.78,15.88,15.72,131.66,2653,2653,372,0,-1.2,0.06,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,193.0354,-1,193.0354,-1,precursor,1.03,15.88,15.72,131.66,0,0,0,0,#N/A,0.59,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_1642_IMS_5ul_R2_05_40V,193.0354,-1,193.0354,-1,precursor,1.03,15.88,15.72,131.66,0,0,0,0,#N/A,0.47,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,193.0354,-1,193.0354,-1,precursor,1.03,15.88,15.72,131.66,0,0,0,0,#N/A,0.59,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_1642_IMS_5ul_R3_06_40V,193.0354,-1,193.0354,-1,precursor,1.38,15.88,15.72,131.66,118,118,25,0,12.1,0.08,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,193.0354,-1,193.0354,-1,precursor,1.03,15.88,15.72,131.66,0,0,0,0,#N/A,0.59,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_2224_IMS_5ul_R1_07_40V,193.0354,-1,193.0354,-1,precursor,1.22,15.88,15.72,131.66,0,0,0,0,#N/A,0.16,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,193.0354,-1,193.0354,-1,precursor,1.03,15.88,15.72,131.66,0,0,0,0,#N/A,0.55,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_2224_IMS_5ul_R2_08_40V,193.0354,-1,193.0354,-1,precursor,1.03,15.88,15.72,131.66,57,57,44,0,-11.8,0.02,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,193.0354,-1,193.0354,-1,precursor,1.57,15.88,15.72,131.66,0,0,0,0,#N/A,0.2,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_2224_IMS_5ul_R3_09_40V,193.0354,-1,193.0354,-1,precursor,1.22,15.88,15.72,131.66,202,202,43,0,-84.5,0.08,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,193.0354,-1,193.0354,-1,precursor,1.53,15.88,15.72,131.66,0,0,0,0,#N/A,0.31,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_5042_IMS_5ul_R1_10_40V,193.0354,-1,193.0354,-1,precursor,1.02,15.88,15.72,131.66,0,0,0,0,#N/A,0.51,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,193.0354,-1,193.0354,-1,precursor,1.5,15.88,15.72,131.66,0,0,0,0,#N/A,0.43,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_5042_IMS_5ul_R2_11_40V,193.0354,-1,193.0354,-1,precursor,1.03,15.88,15.72,131.66,0,0,0,0,#N/A,0.51,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,193.0354,-1,193.0354,-1,precursor,1.51,15.88,15.72,131.66,0,0,0,0,#N/A,0.27,-0.01930638,1.6
36_2-ketogluconic acid,Standards,Muck_5042_IMS_5ul_R3_12_40V,193.0354,-1,193.0354,-1,precursor,1.04,15.88,15.72,131.66,0,0,0,0,#N/A,0.43,-0.01930638,1.6
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,229.0119,-1,229.0119,-1,precursor,2.64,16.9,16.71,138.7,649953,1491535,41924,0,14,0.31,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R1_01_40V,229.0119,-1,229.0119,-1,precursor,2.64,16.9,16.71,138.7,609761,1410270,37719,0,13.6,0.31,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,229.0119,-1,229.0119,-1,precursor,2.64,16.9,16.71,138.7,630629,1433505,42262,0,14.8,0.31,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R2_02_40V,229.0119,-1,229.0119,-1,precursor,2.63,16.9,16.71,138.7,630754,1425177,42185,0,14.3,0.3,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,229.0119,-1,229.0119,-1,precursor,2.64,16.9,16.71,138.7,613039,1503054,37531,156,15,0.31,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R3_03_40V,229.0119,-1,229.0119,-1,precursor,2.64,16.9,16.71,138.7,606079,1358747,39925,1390,13.9,0.31,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,229.0119,-1,229.0119,-1,precursor,2.64,16.9,16.71,138.7,216247,759453,12199,0,13.8,0.32,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R2_05_40V,229.0119,-1,229.0119,-1,precursor,2.64,16.9,16.71,138.7,219542,830379,12721,0,11.9,0.33,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,229.0119,-1,229.0119,-1,precursor,2.6,16.9,16.71,138.7,315071,902062,17376,0,14.7,0.33,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R3_06_40V,229.0119,-1,229.0119,-1,precursor,2.48,16.9,16.71,138.7,287537,857425,15021,0,14.4,0.34,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,229.0119,-1,229.0119,-1,precursor,2.44,16.9,16.71,138.7,311124,821578,15960,0,15.4,0.36,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R1_07_40V,229.0119,-1,229.0119,-1,precursor,2.63,16.9,16.71,138.7,292917,813031,16773,0,11.9,0.33,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,229.0119,-1,229.0119,-1,precursor,2.6,16.9,16.71,138.7,336429,1030991,17053,0,15.1,0.34,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R2_08_40V,229.0119,-1,229.0119,-1,precursor,2.63,16.9,16.71,138.7,305097,814401,17333,0,13.1,0.33,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,229.0119,-1,229.0119,-1,precursor,2.63,16.9,16.71,138.7,313252,868603,17713,0,13.1,0.34,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R3_09_40V,229.0119,-1,229.0119,-1,precursor,2.63,16.9,16.71,138.7,266567,833665,14379,0,13.8,0.33,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,229.0119,-1,229.0119,-1,precursor,2.63,16.9,16.71,138.7,333593,966846,15985,0,13.2,0.35,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R1_10_40V,229.0119,-1,229.0119,-1,precursor,2.63,16.9,16.71,138.7,287294,817806,16053,0,13.3,0.32,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,229.0119,-1,229.0119,-1,precursor,2.6,16.9,16.71,138.7,323178,865624,14485,0,14.5,0.34,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R2_11_40V,229.0119,-1,229.0119,-1,precursor,2.6,16.9,16.71,138.7,267406,688745,15008,0,11.8,0.32,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,229.0119,-1,229.0119,-1,precursor,2.6,16.9,16.71,138.7,337533,885868,18064,0,12.5,0.32,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R3_12_40V,229.0119,-1,229.0119,-1,precursor,2.64,16.9,16.71,138.7,314837,801125,14834,0,13.7,0.38,-0.02290573,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,229.0119,-1,138.9802,-1,138,2.6,16.9,16.71,138.7,27561,1491535,1832,863,5.9,0.32,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R1_01_40V,229.0119,-1,138.9802,-1,138,2.21,16.9,16.71,138.7,0,1410270,0,0,#N/A,0.59,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,229.0119,-1,138.9802,-1,138,2.45,16.9,16.71,138.7,21831,1433505,1540,2353,4.4,0.27,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R2_02_40V,229.0119,-1,138.9802,-1,138,2.2,16.9,16.71,138.7,0,1425177,0,0,#N/A,0.59,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,229.0119,-1,138.9802,-1,138,2.64,16.9,16.71,138.7,31279,1503054,1665,0,7.7,0.37,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R3_03_40V,229.0119,-1,138.9802,-1,138,2.21,16.9,16.71,138.7,0,1358747,0,0,#N/A,0.59,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,229.0119,-1,138.9802,-1,138,2.64,16.9,16.71,138.7,4467,759453,329,0,4.2,0.24,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R2_05_40V,229.0119,-1,138.9802,-1,138,2.21,16.9,16.71,138.7,0,830379,0,0,#N/A,0.59,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,229.0119,-1,138.9802,-1,138,2.44,16.9,16.71,138.7,9282,902062,574,0,3.3,0.19,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R3_06_40V,229.0119,-1,138.9802,-1,138,2.21,16.9,16.71,138.7,0,857425,0,0,#N/A,0.59,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,229.0119,-1,138.9802,-1,138,2.44,16.9,16.71,138.7,10328,821578,1224,2388,8.6,0.12,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R1_07_40V,229.0119,-1,138.9802,-1,138,2.2,16.9,16.71,138.7,0,813031,0,0,#N/A,0.59,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,229.0119,-1,138.9802,-1,138,2.56,16.9,16.71,138.7,16024,1030991,978,0,11.8,0.3,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R2_08_40V,229.0119,-1,138.9802,-1,138,2.2,16.9,16.71,138.7,0,814401,0,0,#N/A,0.59,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,229.0119,-1,138.9802,-1,138,2.4,16.9,16.71,138.7,11400,868603,680,1126,11.1,0.11,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R3_09_40V,229.0119,-1,138.9802,-1,138,2.24,16.9,16.71,138.7,0,833665,0,0,#N/A,0.55,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,229.0119,-1,138.9802,-1,138,2.44,16.9,16.71,138.7,14630,966846,1196,0,11.7,0.12,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R1_10_40V,229.0119,-1,138.9802,-1,138,2.2,16.9,16.71,138.7,0,817806,0,0,#N/A,0.63,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,229.0119,-1,138.9802,-1,138,2.64,16.9,16.71,138.7,21681,865624,1407,0,8.7,0.29,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R2_11_40V,229.0119,-1,138.9802,-1,138,2.25,16.9,16.71,138.7,0,688745,0,0,#N/A,0.55,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,229.0119,-1,138.9802,-1,138,2.45,16.9,16.71,138.7,11752,885868,980,0,5.5,0.11,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R3_12_40V,229.0119,-1,138.9802,-1,138,2.21,16.9,16.71,138.7,0,801125,0,0,#N/A,0.63,-0.1408406,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,229.0119,-1,78.95837,-1,78,2.33,16.9,16.71,138.7,383403,1491535,20256,132655,12.5,0.2,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R1_01_40V,229.0119,-1,78.95837,-1,78,2.45,16.9,16.71,138.7,657870,1410270,30043,211848,11.8,0.42,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,229.0119,-1,78.95837,-1,78,2.37,16.9,16.71,138.7,389599,1433505,20316,102909,11,0.21,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R2_02_40V,229.0119,-1,78.95837,-1,78,2.44,16.9,16.71,138.7,678208,1425177,29624,246007,10,0.42,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,229.0119,-1,78.95837,-1,78,2.36,16.9,16.71,138.7,437124,1503054,15541,171825,12.8,0.25,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R3_03_40V,229.0119,-1,78.95837,-1,78,2.44,16.9,16.71,138.7,645050,1358747,26845,197100,12.4,0.43,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,229.0119,-1,78.95837,-1,78,2.4,16.9,16.71,138.7,211446,759453,11662,75689,12.7,0.22,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R2_05_40V,229.0119,-1,78.95837,-1,78,2.44,16.9,16.71,138.7,477765,830379,26433,102861,11.6,0.33,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,229.0119,-1,78.95837,-1,78,2.36,16.9,16.71,138.7,247099,902062,14358,69615,12.4,0.19,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R3_06_40V,229.0119,-1,78.95837,-1,78,2.44,16.9,16.71,138.7,459117,857425,24006,116851,11.9,0.36,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,229.0119,-1,78.95837,-1,78,2.36,16.9,16.71,138.7,210499,821578,13692,69059,13.4,0.19,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R1_07_40V,229.0119,-1,78.95837,-1,78,2.44,16.9,16.71,138.7,428249,813031,23574,140441,10.4,0.32,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,229.0119,-1,78.95837,-1,78,2.36,16.9,16.71,138.7,303635,1030991,13166,96192,14.2,0.37,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R2_08_40V,229.0119,-1,78.95837,-1,78,2.44,16.9,16.71,138.7,400741,814401,19203,154013,10.8,0.38,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,229.0119,-1,78.95837,-1,78,2.4,16.9,16.71,138.7,237802,868603,12065,43647,11,0.25,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R3_09_40V,229.0119,-1,78.95837,-1,78,2.44,16.9,16.71,138.7,459479,833665,26306,97324,10.5,0.31,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,229.0119,-1,78.95837,-1,78,2.4,16.9,16.71,138.7,281283,966846,12099,63572,11.2,0.35,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R1_10_40V,229.0119,-1,78.95837,-1,78,2.44,16.9,16.71,138.7,429830,817806,20497,144832,11.4,0.38,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,229.0119,-1,78.95837,-1,78,2.4,16.9,16.71,138.7,255371,865624,9582,66381,13.5,0.45,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R2_11_40V,229.0119,-1,78.95837,-1,78,2.45,16.9,16.71,138.7,367015,688745,17890,84530,11.6,0.35,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,229.0119,-1,78.95837,-1,78,2.41,16.9,16.71,138.7,258129,885868,11229,94518,11.9,0.35,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R3_12_40V,229.0119,-1,78.95837,-1,78,2.45,16.9,16.71,138.7,447789,801125,21027,107724,11.3,0.37,-0.2194676,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,229.0119,-1,96.9679,-1,96,2.44,16.9,16.71,138.7,430617,1491535,29529,99398,26.5,0.24,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R1_01_40V,229.0119,-1,96.9679,-1,96,2.49,16.9,16.71,138.7,142639,1410270,10924,2493,23.1,0.19,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,391446,1433505,26793,110476,24.4,0.25,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R2_02_40V,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,116214,1425177,10162,21001,24.5,0.16,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,229.0119,-1,96.9679,-1,96,2.44,16.9,16.71,138.7,421612,1503054,21832,90677,26.2,0.27,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,CJ019_WT_IMS_5ul_R3_03_40V,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,107618,1358747,7687,15078,26.4,0.21,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,229.0119,-1,96.9679,-1,96,2.44,16.9,16.71,138.7,327293,759453,25316,60308,23.7,0.18,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R2_05_40V,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,133072,830379,8199,0,22.9,0.25,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,229.0119,-1,96.9679,-1,96,2.44,16.9,16.71,138.7,330610,902062,21125,51486,26.7,0.26,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_1642_IMS_5ul_R3_06_40V,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,110771,857425,7293,2576,21.2,0.23,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,229.0119,-1,96.9679,-1,96,2.44,16.9,16.71,138.7,289628,821578,18898,55135,25,0.26,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R1_07_40V,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,91865,813031,6956,2937,23,0.19,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,229.0119,-1,96.9679,-1,96,2.44,16.9,16.71,138.7,374903,1030991,21614,52360,26.3,0.26,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R2_08_40V,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,108562,814401,7238,2604,17.8,0.23,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,229.0119,-1,96.9679,-1,96,2.47,16.9,16.71,138.7,306149,868603,19385,43720,25.1,0.29,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_2224_IMS_5ul_R3_09_40V,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,107619,833665,6971,2235,21.8,0.25,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,229.0119,-1,96.9679,-1,96,2.47,16.9,16.71,138.7,337341,966846,20366,65810,24.2,0.25,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R1_10_40V,229.0119,-1,96.9679,-1,96,2.55,16.9,16.71,138.7,100682,817806,6266,0,23.2,0.25,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,229.0119,-1,96.9679,-1,96,2.48,16.9,16.71,138.7,265395,865624,13066,48936,26.4,0.3,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R2_11_40V,229.0119,-1,96.9679,-1,96,2.49,16.9,16.71,138.7,54324,688745,3544,6114,22.8,0.25,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,229.0119,-1,96.9679,-1,96,2.49,16.9,16.71,138.7,278454,885868,14478,44148,25,0.31,-0.1958756,2.5
37_ribulose 5-phosphate,Standards,Muck_5042_IMS_5ul_R3_12_40V,229.0119,-1,96.9679,-1,96,2.56,16.9,16.71,138.7,38500,801125,2132,13069,22.7,0.28,-0.1958756,2.5
39_glutamic acid,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4097051,5206868,501873,11430,14.8,0.13,-0.01461117,2
39_glutamic acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4145373,4146123,504634,0,14,0.13,-0.01461117,2
39_glutamic acid,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4099513,5115605,525461,8967,14.1,0.12,-0.01461117,2
39_glutamic acid,Standards,CJ019_WT_IMS_5ul_R2_02_40V,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4016374,4016374,499625,35362,12.6,0.13,-0.01461117,2
39_glutamic acid,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4201726,5370528,545026,17049,14.8,0.12,-0.01461117,2
39_glutamic acid,Standards,CJ019_WT_IMS_5ul_R3_03_40V,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4078018,4081982,524190,0,15.1,0.12,-0.01461117,2
39_glutamic acid,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4933312,6397637,613438,20693,16.3,0.13,-0.01461117,2
39_glutamic acid,Standards,Muck_1642_IMS_5ul_R2_05_40V,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4900854,4900854,585338,39629,14.5,0.13,-0.01461117,2
39_glutamic acid,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4361753,5604133,561943,1776,15.5,0.12,-0.01461117,2
39_glutamic acid,Standards,Muck_1642_IMS_5ul_R3_06_40V,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4565907,4566837,584050,0,15.3,0.12,-0.01461117,2
39_glutamic acid,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4247130,5539574,550200,17031,16.1,0.12,-0.01461117,2
39_glutamic acid,Standards,Muck_2224_IMS_5ul_R1_07_40V,146.0459,-1,146.0459,-1,precursor,2.05,14.71,14.66,124.39,4241314,4241314,557131,72127,14.4,0.12,-0.01461117,2
