"MoleculeGroup","PrecursorName","PrecursorMz","ProductName","ProductMz","Explicit Retention Time","Collisional Cross Section (sq A)","Explicit Retention Time Window","PrecursorCharge","ProductCharge"
"raw17191","raw17191",570.18152,"raw17191-f11",102.05221,4.997,172.0914,2,-1,-1
"raw17191","raw17191",570.18152,"raw17191-f1",113.02221,4.997,172.0914,2,-1,-1
"raw17191","raw17191",570.18152,"raw17191-f10",127.04982,4.997,172.0914,2,-1,-1
"raw17191","raw17191",570.18152,"raw17191-f13",128.03067,4.997,172.0914,2,-1,-1
"raw17191","raw17191",570.18152,"raw17191-f9",146.04105,4.997,172.0914,2,-1,-1
"raw17191","raw17191",570.18152,"raw17191-f14",174.95392,4.997,172.0914,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f2",73.02621,4.997,173.0301,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f3",85.02807,4.997,173.0301,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f6",87.00637,4.997,173.0301,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f5",96.96865,4.997,173.0301,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f9",113.01852,4.997,173.0301,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f8",128.02673,4.997,173.0301,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f4",131.03163,4.997,173.0301,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f7",146.04105,4.997,173.0301,2,-1,-1
"raw17192","raw17192",570.18152,"raw17192-f1",174.95392,4.997,173.0301,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f1",78.95781,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f13",96.96523,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f4",111.0183,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f5",112.93359,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f9",128.03067,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f7",143.04221,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f16",150.97729,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f2",158.92068,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f15",210.99345,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f10",254.9837,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f14",272.94681,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f12",305.00797,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f3",323.01898,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f6",346.04279,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f11",384.9628,0.826,209.6327,2,-1,-1
"raw17212","raw17212",571.04456,"raw17212-f8",402.97968,0.826,209.6327,2,-1,-1
"raw17226","raw17226",571.11926,"raw17226-f3",313.05099,4.044,213.3868,2,-1,-1
"raw17226","raw17226",571.11926,"raw17226-f1",484.29901,4.044,213.3868,2,-1,-1
"raw17226","raw17226",571.11926,"raw17226-f2",487.293,4.044,213.3868,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f13",96.965,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f11",229.004,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f6",245.036,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f8",259.01599,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f2",282.03201,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f5",283.03101,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f12",300.04099,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f3",324.01901,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f9",343.14099,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f1",347.04501,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f7",348.04901,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f4",361.991,0.908,220.8862,2,-1,-1
"raw17263","raw17263",572.23236,"raw17263-f10",384.97,0.908,220.8862,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f14",128.02699,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f13",147.04601,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f11",239.05299,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f6",257.06299,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f1",275.07999,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f16",386.10901,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f4",404.117,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f5",440.155,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f12",441.15399,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f8",452.11499,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f3",454.134,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f15",468.625,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f9",515.14301,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f2",533.15698,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f7",551.17102,4.88,167.3814,2,-1,-1
"raw17268","raw17268",572.58148,"raw17268-f10",551.677,4.88,167.3814,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f7",174.95399,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f9",239.05901,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f10",275.07999,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f4",404.117,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f3",440.155,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f6",452.11499,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f2",454.134,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f1",533.15698,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f8",551.66901,4.88,168.32,2,-1,-1
"raw17269","raw17269",572.58148,"raw17269-f5",558.16699,4.88,168.32,2,-1,-1
"raw17282","raw17282",573.08038,"raw17282-f3",142.01801,1.597,209.6153,2,-1,-1
"raw17282","raw17282",573.08038,"raw17282-f5",156.022,1.597,209.6153,2,-1,-1
"raw17282","raw17282",573.08038,"raw17282-f1",156.98599,1.597,209.6153,2,-1,-1
"raw17282","raw17282",573.08038,"raw17282-f6",212.04401,1.597,209.6153,2,-1,-1
"raw17282","raw17282",573.08038,"raw17282-f2",227.052,1.597,209.6153,2,-1,-1
"raw17282","raw17282",573.08038,"raw17282-f7",250.021,1.597,209.6153,2,-1,-1
"raw17282","raw17282",573.08038,"raw17282-f8",342.099,1.597,209.6153,2,-1,-1
"raw17282","raw17282",573.08038,"raw17282-f4",423.09299,1.597,209.6153,2,-1,-1
"raw17292","raw17292",573.12195,"raw17292-f2",113.022,1.948,203.0447,2,-1,-1
"raw17292","raw17292",573.12195,"raw17292-f3",131.075,1.948,203.0447,2,-1,-1
"raw17292","raw17292",573.12195,"raw17292-f1",174.082,1.948,203.0447,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f1",96.969,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f11",146.041,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f13",174.95399,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f9",185.015,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f8",215.045,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f7",229.004,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f2",231.022,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f3",259.01599,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f10",260.01801,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f5",410.55399,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f12",513.10999,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f14",517.05298,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f6",527.11798,1.948,205.8605,2,-1,-1
"raw17295","raw17295",573.12195,"raw17295-f4",541.104,1.948,205.8605,2,-1,-1
"raw17318","raw17318",573.18018,"raw17318-f5",96.965,1.022,222.7549,2,-1,-1
"raw17318","raw17318",573.18018,"raw17318-f8",229.004,1.022,222.7549,2,-1,-1
"raw17318","raw17318",573.18018,"raw17318-f7",300.04099,1.022,222.7549,2,-1,-1
"raw17318","raw17318",573.18018,"raw17318-f4",324.02499,1.022,222.7549,2,-1,-1
"raw17318","raw17318",573.18018,"raw17318-f6",343.15399,1.022,222.7549,2,-1,-1
"raw17318","raw17318",573.18018,"raw17318-f3",347.04501,1.022,222.7549,2,-1,-1
"raw17318","raw17318",573.18018,"raw17318-f2",385.97198,1.022,222.7549,2,-1,-1
"raw17318","raw17318",573.18018,"raw17318-f1",435.23401,1.022,222.7549,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f13",78.955,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f10",101.02,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f9",127.05,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f2",131.07899,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f4",145.06,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f6",174.077,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f7",232.89,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f11",259.01599,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f15",307.056,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f14",342.099,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f3",354.04999,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f16",426.00699,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f1",440.07501,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f5",441.07401,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f12",513.10303,1.874,201.152,2,-1,-1
"raw17334","raw17334",575.01978,"raw17334-f8",527.11798,1.874,201.152,2,-1,-1
"raw17341","raw17341",575.12811,"raw17341-f2",96.969,0.751,203.9667,2,-1,-1
"raw17341","raw17341",575.12811,"raw17341-f4",227.026,0.751,203.9667,2,-1,-1
"raw17341","raw17341",575.12811,"raw17341-f5",241.007,0.751,203.9667,2,-1,-1
"raw17341","raw17341",575.12811,"raw17341-f6",307.056,0.751,203.9667,2,-1,-1
"raw17341","raw17341",575.12811,"raw17341-f7",308.061,0.751,203.9667,2,-1,-1
"raw17341","raw17341",575.12811,"raw17341-f3",323.01901,0.751,203.9667,2,-1,-1
"raw17341","raw17341",575.12811,"raw17341-f1",346.03601,0.751,203.9667,2,-1,-1
"raw17346","raw17346",575.16144,"raw17346-f3",71.013,5.063,168.3024,2,-1,-1
"raw17346","raw17346",575.16144,"raw17346-f2",102.052,5.063,168.3024,2,-1,-1
"raw17346","raw17346",575.16144,"raw17346-f1",129.035,5.063,168.3024,2,-1,-1
"raw17346","raw17346",575.16144,"raw17346-f5",176.049,5.063,168.3024,2,-1,-1
"raw17346","raw17346",575.16144,"raw17346-f4",213.08299,5.063,168.3024,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f13",85.025,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f6",87.003,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f1",128.03101,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f5",146.037,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f12",174.95399,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f3",257.06799,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f14",275.07999,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f15",404.117,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f10",452.12299,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f7",460.62799,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f11",461.12799,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f9",515.14301,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f4",533.15698,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f16",542.17102,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f2",551.17102,5.063,169.241,2,-1,-1
"raw17347","raw17347",575.16144,"raw17347-f8",551.677,5.063,169.241,2,-1,-1
"raw17369","raw17369",576.05328,"raw17369-f4",228.99899,0.879,212.4056,2,-1,-1
"raw17369","raw17369",576.05328,"raw17369-f3",241.007,0.879,212.4056,2,-1,-1
"raw17369","raw17369",576.05328,"raw17369-f2",279.22699,0.879,212.4056,2,-1,-1
"raw17369","raw17369",576.05328,"raw17369-f1",282.242,0.879,212.4056,2,-1,-1
"raw17369","raw17369",576.05328,"raw17369-f5",565.02502,0.879,212.4056,2,-1,-1
"raw17383","raw17383",576.18671,"raw17383-f1",152.98599,1.091,218.0354,2,-1,-1
"raw17383","raw17383",576.18671,"raw17383-f2",229.004,1.091,218.0354,2,-1,-1
"raw17383","raw17383",576.18671,"raw17383-f5",231.022,1.091,218.0354,2,-1,-1
"raw17383","raw17383",576.18671,"raw17383-f4",259.01599,1.091,218.0354,2,-1,-1
"raw17383","raw17383",576.18671,"raw17383-f3",289.02399,1.091,218.0354,2,-1,-1
"raw17383","raw17383",576.18671,"raw17383-f6",438.10199,1.091,218.0354,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f2",74.02413,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f10",78.95472,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f6",86.02082,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f11",96.96865,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f5",100.00251,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f13",128.03067,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f9",146.04105,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f12",153.05901,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f1",160.00427,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f16",167.04076,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f15",170.0309,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f7",174.95392,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f3",179.0396,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f14",210.07603,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f4",254.0692,4.835,211.4659,2,-1,-1
"raw17385","raw17385",576.19501,"raw17385-f8",272.08084,4.835,211.4659,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f6",128.03101,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f3",143.04201,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f4",160.004,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f1",254.069,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f14",260.06201,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f16",273.08499,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f8",288.04999,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f9",294.10101,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f15",308.061,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f13",326.073,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f2",328.08401,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f12",329.091,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f11",352.099,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f5",462.05301,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f10",506.13101,4.835,212.4044,2,-1,-1
"raw17386","raw17386",576.19501,"raw17386-f7",566.14899,4.835,212.4044,2,-1,-1
"raw17406","raw17406",577.46332,"raw17406-f2",281.23929,0.568,245.239,2,-1,-1
"raw17406","raw17406",577.46332,"raw17406-f1",297.23743,0.568,245.239,2,-1,-1
"raw17406","raw17406",577.46332,"raw17406-f3",506.31033,0.568,245.239,2,-1,-1
"raw17422","raw17422",578.07288,"raw17422-f1",323.01901,0.783,212.3884,2,-1,-1
"raw17422","raw17422",578.07288,"raw17422-f4",402.98001,0.783,212.3884,2,-1,-1
"raw17422","raw17422",578.07288,"raw17422-f3",473.06601,0.783,212.3884,2,-1,-1
"raw17422","raw17422",578.07288,"raw17422-f5",481.09399,0.783,212.3884,2,-1,-1
"raw17422","raw17422",578.07288,"raw17422-f2",579.00897,0.783,212.3884,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f15",143.03799,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f14",160.004,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f16",179.03999,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f11",255.078,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f9",286.043,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f6",289.05899,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f13",309.07401,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f8",326.073,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f7",328.08401,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f1",339.04099,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f5",340.03299,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f4",386.08801,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f10",436.09,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f2",462.05301,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f3",482.08499,4.816,215.2033,2,-1,-1
"raw17427","raw17427",578.10632,"raw17427-f12",506.13101,4.816,215.2033,2,-1,-1
"raw17433","raw17433",578.32349,"raw17433-f3",281.23346,0.607,243.3537,2,-1,-1
"raw17433","raw17433",578.32349,"raw17433-f5",282.24225,0.607,243.3537,2,-1,-1
"raw17433","raw17433",578.32349,"raw17433-f2",504.2955,0.607,243.3537,2,-1,-1
"raw17433","raw17433",578.32349,"raw17433-f1",506.31033,0.607,243.3537,2,-1,-1
"raw17433","raw17433",578.32349,"raw17433-f6",507.3114,0.607,243.3537,2,-1,-1
"raw17433","raw17433",578.32349,"raw17433-f4",564.3233,0.607,243.3537,2,-1,-1
"raw17435","raw17435",579.00879,"raw17435-f3",323.00699,4.346,211.442,2,-1,-1
"raw17435","raw17435",579.00879,"raw17435-f2",484.30701,4.346,211.442,2,-1,-1
"raw17435","raw17435",579.00879,"raw17435-f1",580.01202,4.346,211.442,2,-1,-1
"raw17437","raw17437",579.00879,"raw17437-f5",254.98399,0.783,211.442,2,-1,-1
"raw17437","raw17437",579.00879,"raw17437-f1",279.22699,0.783,211.442,2,-1,-1
"raw17437","raw17437",579.00879,"raw17437-f2",281.233,0.783,211.442,2,-1,-1
"raw17437","raw17437",579.00879,"raw17437-f4",282.242,0.783,211.442,2,-1,-1
"raw17437","raw17437",579.00879,"raw17437-f6",307.056,0.783,211.442,2,-1,-1
"raw17437","raw17437",579.00879,"raw17437-f3",402.98001,0.783,211.442,2,-1,-1
"raw17438","raw17438",579.00879,"raw17438-f1",281.233,0.783,212.3804,2,-1,-1
"raw17438","raw17438",579.00879,"raw17438-f3",282.242,0.783,212.3804,2,-1,-1
"raw17438","raw17438",579.00879,"raw17438-f2",289.02399,0.783,212.3804,2,-1,-1
"raw17438","raw17438",579.00879,"raw17438-f6",323.01901,0.783,212.3804,2,-1,-1
"raw17438","raw17438",579.00879,"raw17438-f5",402.98001,0.783,212.3804,2,-1,-1
"raw17438","raw17438",579.00879,"raw17438-f4",478.27802,0.783,212.3804,2,-1,-1
"raw17438","raw17438",579.00879,"raw17438-f7",540.03802,0.783,212.3804,2,-1,-1
"raw1744","raw1744",174.08194,"raw1744-f3",72.988,1.837,212.1331,2,-1,-1
"raw1744","raw1744",174.08194,"raw1744-f2",101.023,1.837,212.1331,2,-1,-1
"raw1744","raw1744",174.08194,"raw1744-f4",115.003,1.837,212.1331,2,-1,-1
"raw1744","raw1744",174.08194,"raw1744-f1",132.084,1.837,212.1331,2,-1,-1
"raw17440","raw17440",579.00879,"raw17440-f2",96.958,0.92,211.442,2,-1,-1
"raw17440","raw17440",579.00879,"raw17440-f1",281.23901,0.92,211.442,2,-1,-1
"raw17440","raw17440",579.00879,"raw17440-f6",323.01901,0.92,211.442,2,-1,-1
"raw17440","raw17440",579.00879,"raw17440-f7",324.01901,0.92,211.442,2,-1,-1
"raw17440","raw17440",579.00879,"raw17440-f8",346.043,0.92,211.442,2,-1,-1
"raw17440","raw17440",579.00879,"raw17440-f4",347.026,0.92,211.442,2,-1,-1
"raw17440","raw17440",579.00879,"raw17440-f5",402.98001,0.92,211.442,2,-1,-1
"raw17440","raw17440",579.00879,"raw17440-f3",473.06601,0.92,211.442,2,-1,-1
"raw17441","raw17441",579.00879,"raw17441-f3",214.037,0.92,212.3804,2,-1,-1
"raw17441","raw17441",579.00879,"raw17441-f4",231.017,0.92,212.3804,2,-1,-1
"raw17441","raw17441",579.00879,"raw17441-f1",282.242,0.92,212.3804,2,-1,-1
"raw17441","raw17441",579.00879,"raw17441-f5",323.01901,0.92,212.3804,2,-1,-1
"raw17441","raw17441",579.00879,"raw17441-f7",402.97299,0.92,212.3804,2,-1,-1
"raw17441","raw17441",579.00879,"raw17441-f2",478.271,0.92,212.3804,2,-1,-1
"raw17441","raw17441",579.00879,"raw17441-f6",540.03802,0.92,212.3804,2,-1,-1
"raw17441","raw17441",579.00879,"raw17441-f8",565.03302,0.92,212.3804,2,-1,-1
"raw17462","raw17462",579.05896,"raw17462-f2",323.00699,4.359,211.4416,2,-1,-1
"raw17462","raw17462",579.05896,"raw17462-f4",324.01901,4.359,211.4416,2,-1,-1
"raw17462","raw17462",579.05896,"raw17462-f1",580.01202,4.359,211.4416,2,-1,-1
"raw17462","raw17462",579.05896,"raw17462-f3",581.008,4.359,211.4416,2,-1,-1
"raw17466","raw17466",579.05896,"raw17466-f3",267.061,0.765,213.3184,2,-1,-1
"raw17466","raw17466",579.05896,"raw17466-f6",268.06699,0.765,213.3184,2,-1,-1
"raw17466","raw17466",579.05896,"raw17466-f1",281.233,0.765,213.3184,2,-1,-1
"raw17466","raw17466",579.05896,"raw17466-f5",305.056,0.765,213.3184,2,-1,-1
"raw17466","raw17466",579.05896,"raw17466-f2",481.086,0.765,213.3184,2,-1,-1
"raw17466","raw17466",579.05896,"raw17466-f4",482.09201,0.765,213.3184,2,-1,-1
"raw17482","raw17482",579.09241,"raw17482-f5",323.00699,4.338,211.4413,2,-1,-1
"raw17482","raw17482",579.09241,"raw17482-f3",402.98001,4.338,211.4413,2,-1,-1
"raw17482","raw17482",579.09241,"raw17482-f4",404.98401,4.338,211.4413,2,-1,-1
"raw17482","raw17482",579.09241,"raw17482-f1",580.01202,4.338,211.4413,2,-1,-1
"raw17482","raw17482",579.09241,"raw17482-f2",581.01703,4.338,211.4413,2,-1,-1
"raw17497","raw17497",579.19275,"raw17497-f3",402.98001,4.35,211.4405,2,-1,-1
"raw17497","raw17497",579.19275,"raw17497-f4",404.98401,4.35,211.4405,2,-1,-1
"raw17497","raw17497",579.19275,"raw17497-f1",580.01202,4.35,211.4405,2,-1,-1
"raw17497","raw17497",579.19275,"raw17497-f2",581.01703,4.35,211.4405,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f3",126.99891,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f16",156.98647,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f8",165.03528,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f1",170.03996,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f10",186.03282,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f11",199.06602,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f6",200.04755,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f7",208.99986,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f4",223.01361,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f9",227.05766,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f13",252.04102,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f12",290.99957,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f2",305.01401,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f5",334.03802,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f14",341.09738,1.516,214.2482,2,-1,-1
"raw17522","raw17522",580.06256,"raw17522-f15",387.01038,1.516,214.2482,2,-1,-1
"raw17524","raw17524",580.08771,"raw17524-f3",126.99891,1.52,214.248,2,-1,-1
"raw17524","raw17524",580.08771,"raw17524-f9",142.01776,1.52,214.248,2,-1,-1
"raw17524","raw17524",580.08771,"raw17524-f1",170.03996,1.52,214.248,2,-1,-1
"raw17524","raw17524",580.08771,"raw17524-f10",200.04755,1.52,214.248,2,-1,-1
"raw17524","raw17524",580.08771,"raw17524-f14",208.99986,1.52,214.248,2,-1,-1
