Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
36_2-ketogluconic acid,Standards,IMS_40V_LAHM_36h_R2_11,193.0354,-1,73.02986,-1,73,1.59,15.91,15.71,131.66,0,24800,0,0,#N/A,0.52,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LAHM_36h_R3_12,193.0354,-1,73.02986,-1,73,1.61,15.91,15.71,131.66,0,21535,0,0,#N/A,0.48,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LAHM_60h_R1_22,193.0354,-1,73.02986,-1,73,1.67,15.91,15.71,131.66,0,14193,0,0,#N/A,0.43,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LAHM_60h_R2_23,193.0354,-1,73.02986,-1,73,1.52,15.91,15.71,131.66,0,27372,0,0,#N/A,0.48,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LAHM_60h_R3_24,193.0354,-1,73.02986,-1,73,1.56,15.91,15.71,131.66,0,13416,0,0,#N/A,0.48,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LALM_36h_R1_01,193.0354,-1,73.02986,-1,73,1.59,15.91,15.71,131.66,0,29319,0,0,#N/A,0.43,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LALM_36h_R2_02,193.0354,-1,73.02986,-1,73,1.54,15.91,15.71,131.66,0,27389,0,0,#N/A,0.56,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LALM_36h_R3_03,193.0354,-1,73.02986,-1,73,1.56,15.91,15.71,131.66,0,56383,0,0,#N/A,0.48,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LALM_60h_R1_13,193.0354,-1,73.02986,-1,73,1.61,15.91,15.71,131.66,0,34310,0,0,#N/A,0.43,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LALM_60h_R2_14,193.0354,-1,73.02986,-1,73,1.61,15.91,15.71,131.66,0,41742,0,0,#N/A,0.39,-0.2058064,1.6
36_2-ketogluconic acid,Standards,IMS_40V_LALM_60h_R3_15,193.0354,-1,73.02986,-1,73,1.61,15.91,15.71,131.66,689,28351,66,0,-15.7,0.05,-0.2058064,1.6
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R1_07,229.0119,-1,229.0119,-1,precursor,2.34,17.02,16.79,139.33,117454,125052,6218,937,-12.5,0.32,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R2_08,229.0119,-1,229.0119,-1,precursor,2.47,17.02,16.79,139.33,283916,302570,13188,0,-11.5,0.32,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R3_09,229.0119,-1,229.0119,-1,precursor,2.47,17.02,16.79,139.33,194056,203945,11761,0,-7.1,0.28,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R1_19,229.0119,-1,229.0119,-1,precursor,2.67,17.02,16.79,139.33,127,711,38,0,-31.7,0.06,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R2_20,229.0119,-1,229.0119,-1,precursor,2.48,17.02,16.79,139.33,129528,133517,7416,6027,-5.9,0.32,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R3_21,229.0119,-1,229.0119,-1,precursor,2.68,17.02,16.79,139.33,1944,4518,409,969,-24,0.08,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R1_04,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,279497,319905,19872,191286,-7.1,0.24,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R2_05,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,385595,418272,26076,236931,-6.3,0.25,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R3_06,229.0119,-1,229.0119,-1,precursor,2.39,17.02,16.79,139.33,216539,239985,19462,306337,-7.3,0.2,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R1_16,229.0119,-1,229.0119,-1,precursor,2.52,17.02,16.79,139.33,41046,47302,2568,183,-17.1,0.2,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R2_17,229.0119,-1,229.0119,-1,precursor,2.59,17.02,16.79,139.33,7477,9220,873,4768,-23.9,0.16,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R3_18,229.0119,-1,229.0119,-1,precursor,2.47,17.02,16.79,139.33,22760,30030,2038,17246,-17,0.17,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R1_10,229.0119,-1,229.0119,-1,precursor,2.46,17.02,16.79,139.33,101491,107658,10622,2656,-13.6,0.16,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R2_11,229.0119,-1,229.0119,-1,precursor,2.42,17.02,16.79,139.33,211884,229789,11578,0,-8,0.3,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R3_12,229.0119,-1,229.0119,-1,precursor,2.61,17.02,16.79,139.33,1333,7642,777,2856,-18,0.02,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R1_22,229.0119,-1,229.0119,-1,precursor,2.46,17.02,16.79,139.33,59630,61810,3970,16747,-12.3,0.29,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R2_23,229.0119,-1,229.0119,-1,precursor,2.3,17.02,16.79,139.33,152337,158185,6538,0,-9.1,0.46,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R3_24,229.0119,-1,229.0119,-1,precursor,3.08,17.02,16.79,139.33,12899,15706,933,1591,-15.7,0.41,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R1_01,229.0119,-1,229.0119,-1,precursor,2.37,17.02,16.79,139.33,468714,499413,21988,4954,-8.8,0.33,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R2_02,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,391529,425178,22011,38070,-8.6,0.29,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R3_03,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,347278,370870,17674,9594,-10.8,0.31,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R1_13,229.0119,-1,229.0119,-1,precursor,2.47,17.02,16.79,139.33,97175,99076,7731,45952,-13.3,0.21,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R2_14,229.0119,-1,229.0119,-1,precursor,2.48,17.02,16.79,139.33,85663,96421,7866,67783,-10.4,0.17,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R3_15,229.0119,-1,229.0119,-1,precursor,2.47,17.02,16.79,139.33,139443,150131,5431,0,-12.2,0.4,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R1_07,229.0119,-1,229.0119,-1,precursor,2.95,17.02,16.79,139.33,0,1823,0,0,#N/A,0.22,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R2_08,229.0119,-1,229.0119,-1,precursor,2.3,17.02,16.79,139.33,238384,238635,9488,0,-8.3,0.34,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R3_09,229.0119,-1,229.0119,-1,precursor,2.64,17.02,16.79,139.33,1787,6567,304,1847,-8.4,0.02,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_60h_R1_19,229.0119,-1,229.0119,-1,precursor,2.46,17.02,16.79,139.33,79475,80775,4303,6583,-11.2,0.33,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_60h_R2_20,229.0119,-1,229.0119,-1,precursor,3.37,17.02,16.79,139.33,9330,13674,984,1434,-15.6,0.12,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_60h_R3_21,229.0119,-1,229.0119,-1,precursor,2.61,17.02,16.79,139.33,2556,3073,869,0,-16.4,0.04,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_36h_R1_04,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,278836,278864,21812,156741,-8.8,0.22,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_36h_R2_05,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,709054,712764,36315,3645,-8,0.29,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_36h_R3_06,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,743433,752828,31939,3629,-6.5,0.33,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_60h_R1_16,229.0119,-1,229.0119,-1,precursor,2.6,17.02,16.79,139.33,20405,23815,2148,0,-13.6,0.14,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_60h_R2_17,229.0119,-1,229.0119,-1,precursor,2.56,17.02,16.79,139.33,50958,51437,2407,0,-4.1,0.31,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_60h_R3_18,229.0119,-1,229.0119,-1,precursor,2.34,17.02,16.79,139.33,51065,51608,2215,0,-17.4,0.33,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_36h_R1_10,229.0119,-1,229.0119,-1,precursor,2.46,17.02,16.79,139.33,223560,232430,12505,2059,-11.4,0.3,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_36h_R2_11,229.0119,-1,229.0119,-1,precursor,2.46,17.02,16.79,139.33,193851,201503,10319,7587,-10.3,0.3,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_36h_R3_12,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,218162,222612,10818,5748,-9.6,0.3,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_60h_R1_22,229.0119,-1,229.0119,-1,precursor,2.45,17.02,16.79,139.33,112044,114705,6442,8413,-10.7,0.29,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_60h_R2_23,229.0119,-1,229.0119,-1,precursor,2.39,17.02,16.79,139.33,100732,101035,5446,0,-12.9,0.33,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_60h_R3_24,229.0119,-1,229.0119,-1,precursor,2.3,17.02,16.79,139.33,164359,170142,7552,691,-7.6,0.35,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_36h_R1_01,229.0119,-1,229.0119,-1,precursor,2.46,17.02,16.79,139.33,532767,542085,27898,3440,-8.7,0.29,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_36h_R2_02,229.0119,-1,229.0119,-1,precursor,2.33,17.02,16.79,139.33,391516,400004,20341,26745,-8.9,0.31,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_36h_R3_03,229.0119,-1,229.0119,-1,precursor,2.43,17.02,16.79,139.33,387670,389538,20611,9625,-2.2,0.29,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_60h_R1_13,229.0119,-1,229.0119,-1,precursor,2.48,17.02,16.79,139.33,161716,164100,8785,7993,-8.8,0.22,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_60h_R2_14,229.0119,-1,229.0119,-1,precursor,2.47,17.02,16.79,139.33,186741,193711,9867,21358,-7.3,0.23,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_60h_R3_15,229.0119,-1,229.0119,-1,precursor,2.47,17.02,16.79,139.33,131403,135360,6333,10623,-4.8,0.32,-0.02290573,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R1_07,229.0119,-1,138.9792,-1,138ref,2.3,17.02,16.79,139.33,3036,125052,242,264,-20,0.2,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R2_08,229.0119,-1,138.9792,-1,138ref,2.43,17.02,16.79,139.33,10735,302570,620,0,-14.3,0.32,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R3_09,229.0119,-1,138.9792,-1,138ref,2.51,17.02,16.79,139.33,7307,203945,466,0,-22.3,0.3,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R1_19,229.0119,-1,138.9792,-1,138ref,2.76,17.02,16.79,139.33,400,711,51,0,-14.3,0.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R2_20,229.0119,-1,138.9792,-1,138ref,2.48,17.02,16.79,139.33,2835,133517,346,783,-30.6,0.1,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R3_21,229.0119,-1,138.9792,-1,138ref,2.63,17.02,16.79,139.33,0,4518,0,0,#N/A,0.26,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R1_04,229.0119,-1,138.9792,-1,138ref,2.39,17.02,16.79,139.33,32958,319905,2320,3261,-4.1,0.24,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R2_05,229.0119,-1,138.9792,-1,138ref,2.35,17.02,16.79,139.33,25765,418272,2023,0,-5.4,0.19,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R3_06,229.0119,-1,138.9792,-1,138ref,2.3,17.02,16.79,139.33,13956,239985,1056,20018,0,0.24,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R1_16,229.0119,-1,138.9792,-1,138ref,2.52,17.02,16.79,139.33,3511,47302,387,0,-41.7,0.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R2_17,229.0119,-1,138.9792,-1,138ref,2.55,17.02,16.79,139.33,142,9220,40,85,-50,0.02,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R3_18,229.0119,-1,138.9792,-1,138ref,2.39,17.02,16.79,139.33,2968,30030,400,0,-6,0.12,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R1_10,229.0119,-1,138.9792,-1,138ref,2.5,17.02,16.79,139.33,4106,107658,426,0,-31.7,0.11,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R2_11,229.0119,-1,138.9792,-1,138ref,2.46,17.02,16.79,139.33,13178,229789,876,0,-13.3,0.15,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R3_12,229.0119,-1,138.9792,-1,138ref,2.61,17.02,16.79,139.33,233,7642,47,0,-27.2,0.09,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R1_22,229.0119,-1,138.9792,-1,138ref,2.32,17.02,16.79,139.33,968,61810,134,354,-26.7,0.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R2_23,229.0119,-1,138.9792,-1,138ref,2.17,17.02,16.79,139.33,4473,158185,483,0,7.3,0.15,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R3_24,229.0119,-1,138.9792,-1,138ref,2.73,17.02,16.79,139.33,621,15706,91,0,-9.1,0.05,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R1_01,229.0119,-1,138.9792,-1,138ref,2.28,17.02,16.79,139.33,27716,499413,1902,0,0.2,0.23,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R2_02,229.0119,-1,138.9792,-1,138ref,2.43,17.02,16.79,139.33,16318,425178,1066,0,1.9,0.27,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R3_03,229.0119,-1,138.9792,-1,138ref,2.43,17.02,16.79,139.33,13664,370870,952,0,-13.6,0.23,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R1_13,229.0119,-1,138.9792,-1,138ref,2.39,17.02,16.79,139.33,1838,99076,258,0,9.1,0.12,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R2_14,229.0119,-1,138.9792,-1,138ref,2.48,17.02,16.79,139.33,3862,96421,453,0,-0.6,0.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R3_15,229.0119,-1,138.9792,-1,138ref,2.43,17.02,16.79,139.33,6964,150131,600,0,-7.7,0.12,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R1_07,229.0119,-1,138.9792,-1,138ref,3.04,17.02,16.79,139.33,494,1823,63,0,-24,0.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R2_08,229.0119,-1,138.9792,-1,138ref,1.65,17.02,16.79,139.33,0,238635,0,0,#N/A,1.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R3_09,229.0119,-1,138.9792,-1,138ref,2.64,17.02,16.79,139.33,0,6567,0,0,#N/A,0.43,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_60h_R1_19,229.0119,-1,138.9792,-1,138ref,2.15,17.02,16.79,139.33,0,80775,0,0,#N/A,0.48,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_60h_R2_20,229.0119,-1,138.9792,-1,138ref,2.68,17.02,16.79,139.33,0,13674,0,0,#N/A,0.74,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_60h_R3_21,229.0119,-1,138.9792,-1,138ref,2.61,17.02,16.79,139.33,0,3073,0,0,#N/A,0.22,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_36h_R1_04,229.0119,-1,138.9792,-1,138ref,2.21,17.02,16.79,139.33,0,278864,0,0,#N/A,0.35,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_36h_R2_05,229.0119,-1,138.9792,-1,138ref,1.65,17.02,16.79,139.33,0,712764,0,0,#N/A,1.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_36h_R3_06,229.0119,-1,138.9792,-1,138ref,1.65,17.02,16.79,139.33,0,752828,0,0,#N/A,1.09,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_60h_R1_16,229.0119,-1,138.9792,-1,138ref,2.6,17.02,16.79,139.33,0,23815,0,0,#N/A,0.48,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_60h_R2_17,229.0119,-1,138.9792,-1,138ref,2.17,17.02,16.79,139.33,0,51437,0,0,#N/A,0.87,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HALM_60h_R3_18,229.0119,-1,138.9792,-1,138ref,2.21,17.02,16.79,139.33,0,51608,0,0,#N/A,0.95,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_36h_R1_10,229.0119,-1,138.9792,-1,138ref,2.07,17.02,16.79,139.33,0,232430,0,0,#N/A,0.87,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_36h_R2_11,229.0119,-1,138.9792,-1,138ref,2.11,17.02,16.79,139.33,0,201503,0,0,#N/A,1.04,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_36h_R3_12,229.0119,-1,138.9792,-1,138ref,2.09,17.02,16.79,139.33,0,222612,0,0,#N/A,1.04,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_60h_R1_22,229.0119,-1,138.9792,-1,138ref,2.11,17.02,16.79,139.33,0,114705,0,0,#N/A,0.82,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_60h_R2_23,229.0119,-1,138.9792,-1,138ref,2.17,17.02,16.79,139.33,0,101035,0,0,#N/A,0.82,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LAHM_60h_R3_24,229.0119,-1,138.9792,-1,138ref,2.12,17.02,16.79,139.33,0,170142,0,0,#N/A,0.95,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_36h_R1_01,229.0119,-1,138.9792,-1,138ref,2.63,17.02,16.79,139.33,173,542085,22,0,-24.4,0.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_36h_R2_02,229.0119,-1,138.9792,-1,138ref,2.11,17.02,16.79,139.33,0,400004,0,0,#N/A,1.04,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_36h_R3_03,229.0119,-1,138.9792,-1,138ref,2.12,17.02,16.79,139.33,0,389538,0,0,#N/A,1,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_60h_R1_13,229.0119,-1,138.9792,-1,138ref,2.52,17.02,16.79,139.33,196,164100,25,0,-24.4,0.13,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_60h_R2_14,229.0119,-1,138.9792,-1,138ref,2.08,17.02,16.79,139.33,0,193711,0,0,#N/A,1.04,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_40V_LALM_60h_R3_15,229.0119,-1,138.9792,-1,138ref,2.13,17.02,16.79,139.33,0,135360,0,0,#N/A,1,-0.1408453,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R1_07,229.0119,-1,71.01266,-1,71ref,2.47,17.02,16.79,139.33,4562,125052,523,0,-3.7,0.12,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R2_08,229.0119,-1,71.01266,-1,71ref,1.95,17.02,16.79,139.33,7919,302570,440,0,1.7,0.14,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_36h_R3_09,229.0119,-1,71.01266,-1,71ref,2.86,17.02,16.79,139.33,2582,203945,218,0,-3.3,0.55,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R1_19,229.0119,-1,71.01266,-1,71ref,2.85,17.02,16.79,139.33,185,711,27,0,-0.9,0.07,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R2_20,229.0119,-1,71.01266,-1,71ref,2.3,17.02,16.79,139.33,1154,133517,82,0,-10.3,0.14,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HAHM_60h_R3_21,229.0119,-1,71.01266,-1,71ref,2.76,17.02,16.79,139.33,2574,4518,341,0,-2.5,0.12,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R1_04,229.0119,-1,71.01266,-1,71ref,2.48,17.02,16.79,139.33,7450,319905,599,4306,11.3,0.24,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R2_05,229.0119,-1,71.01266,-1,71ref,2.43,17.02,16.79,139.33,6913,418272,458,4375,10.4,0.3,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_36h_R3_06,229.0119,-1,71.01266,-1,71ref,2.34,17.02,16.79,139.33,9491,239985,691,6433,9.4,0.24,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R1_16,229.0119,-1,71.01266,-1,71ref,2.82,17.02,16.79,139.33,2745,47302,180,0,-3.5,0.5,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R2_17,229.0119,-1,71.01266,-1,71ref,2.64,17.02,16.79,139.33,1600,9220,258,0,-18.7,0.1,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_HALM_60h_R3_18,229.0119,-1,71.01266,-1,71ref,2.52,17.02,16.79,139.33,4302,30030,475,1482,4.7,0.12,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R1_10,229.0119,-1,71.01266,-1,71ref,2.68,17.02,16.79,139.33,2060,107658,176,0,-6.8,0.09,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R2_11,229.0119,-1,71.01266,-1,71ref,2.46,17.02,16.79,139.33,4727,229789,395,1652,6.9,0.13,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_36h_R3_12,229.0119,-1,71.01266,-1,71ref,2.87,17.02,16.79,139.33,6076,7642,633,0,7.9,0.16,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R1_22,229.0119,-1,71.01266,-1,71ref,2.46,17.02,16.79,139.33,1211,61810,167,259,-6.6,0.11,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R2_23,229.0119,-1,71.01266,-1,71ref,2.08,17.02,16.79,139.33,1374,158185,173,0,4.8,0.06,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LAHM_60h_R3_24,229.0119,-1,71.01266,-1,71ref,2.99,17.02,16.79,139.33,2185,15706,108,0,-5,0.54,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R1_01,229.0119,-1,71.01266,-1,71ref,2.28,17.02,16.79,139.33,2983,499413,204,0,-9.1,0.25,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R2_02,229.0119,-1,71.01266,-1,71ref,2.39,17.02,16.79,139.33,17330,425178,1280,0,10.4,0.23,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_36h_R3_03,229.0119,-1,71.01266,-1,71ref,2.35,17.02,16.79,139.33,9928,370870,874,0,8.9,0.14,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R1_13,229.0119,-1,71.01266,-1,71ref,2.26,17.02,16.79,139.33,63,99076,0,2116,-17.2,0,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R2_14,229.0119,-1,71.01266,-1,71ref,2.43,17.02,16.79,139.33,6897,96421,455,0,19.8,0.29,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_20V_LALM_60h_R3_15,229.0119,-1,71.01266,-1,71ref,2.3,17.02,16.79,139.33,3725,150131,265,171,6.7,0.12,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R1_07,229.0119,-1,71.01266,-1,71ref,3.04,17.02,16.79,139.33,1329,1823,213,0,0.8,0.1,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R2_08,229.0119,-1,71.01266,-1,71ref,2.34,17.02,16.79,139.33,251,238635,48,0,-26.9,0.09,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_36h_R3_09,229.0119,-1,71.01266,-1,71ref,2.77,17.02,16.79,139.33,4780,6567,443,0,3.5,0.13,-0.2298769,2.7
38_ribose 5-phosphate,Standards,IMS_40V_HAHM_60h_R1_19,229.0119,-1,71.01266,-1,71ref,2.41,17.02,16.79,139.33,1300,80775,116,0,-3.8,0.19,-0.2298769,2.7
